Row,Ast,End,Ex,In,Mic,Oli,Opc,Per
ENAH,0.22769064359113,0.136986301369863,0.439203187250996,0.535323169422375,0.00586510263929619,0.189088983050847,0.376653696498054,0.115789473684211
SRP9,0.0978907517577069,0.246575342465753,0.356387782204515,0.257891346360318,0.0205278592375367,0.0537076271186441,0.0817120622568093,0.0842105263157895
EPHX1,0.346133044889129,0.0958904109589041,0.039203187250996,0.0294180803092119,0.0146627565982405,0.0530720338983051,0.0723735408560311,0.210526315789474
TMEM63A,0.0692266089778259,0.0547945205479452,0.00780876494023904,0.00923341206785484,0.0361681329423265,0.268326271186441,0.0178988326848249,0.0631578947368421
LEFTY1,0.00162249864791779,0,0.0118459495351926,0.00579772385656002,0.000977517106549365,0.000211864406779661,0.00700389105058366,0
RP4-559A3.7,0.0091941590048675,0,0.0334661354581673,0.0227614343998282,0.00782013685239492,0.00593220338983051,0.0233463035019455,0
PYCR2,0,0,0,0,0,0,0,0
LEFTY2,0,0,0.000424966799468791,0.000429461026411853,0,0,0.00233463035019455,0
SDE2,0.00865332612222823,0,0.0441434262948207,0.0304917328752416,0.00586510263929619,0.0130296610169492,0.00933852140077821,0.0210526315789474
H3F3A,0.0189291508923743,0.0958904109589041,0.0380345285524568,0.020614129267769,0.0312805474095797,0.0201271186440678,0.0373540856031128,0.0210526315789474
ACBD3,0.0621957815035154,0.123287671232877,0.215298804780876,0.131200343568821,0.0488758553274682,0.0403601694915254,0.0988326848249027,0.0210526315789474
MIXL1,0,0,0.000849933598937583,0.00064419153961778,0,0,0,0
LIN9,0.0210924824229313,0.0273972602739726,0.089933598937583,0.046811251878892,0.00782013685239492,0.0141949152542373,0.0249027237354086,0.0421052631578947
PARP1,0.0648999459167117,0.0821917808219178,0.234316069057105,0.140648486149882,0.0332355816226784,0.0630296610169492,0.0498054474708171,0.0421052631578947
C1orf95,0.0248783126014062,0.0273972602739726,0.128764940239044,0.0225467038866223,0.000977517106549365,0.00286016949152542,0.0287937743190661,0.0210526315789474
ITPKB,0.954570037858302,0.273972602739726,0.0337317397078353,0.0311359244148594,0.0742913000977517,0.193220338983051,0.0295719844357977,0.0526315789473684
PSEN2,0.0124391563007031,0.0136986301369863,0.0528552456839309,0.035001073652566,0.00293255131964809,0.00180084745762712,0.00933852140077821,0.0105263157894737
ADCK3,0.055164954029205,0.0273972602739726,0.304966799468792,0.155035430534679,0.0234604105571848,0.0475635593220339,0.0700389105058366,0.0631578947368421
CDC42BPA,0.789616008653326,0.657534246575342,2.1209561752988,1.42688426025338,0.0263929618768328,0.852966101694915,1.17354085603113,0.536842105263158
ZNF678,0.0567874526771228,0.0273972602739726,0.0563612217795485,0.046811251878892,0.0391006842619746,0.0396186440677966,0.0770428015564202,0.0105263157894737
SNAP47,0.0438074634937804,0.0684931506849315,0.227835325365206,0.118960704316083,0.0117302052785924,0.0171610169491525,0.0342412451361868,0.0105263157894737
JMJD4,0.0135208220659816,0.0410958904109589,0.041593625498008,0.0154605969508267,0.00391006842619746,0.00667372881355932,0.0101167315175097,0.0210526315789474
PRSS38,0.00108166576527853,0,0.00467463479415671,0.00236203564526519,0.000977517106549365,0.000953389830508475,0.000778210116731518,0
WNT9A,0.00378583017847485,0.0136986301369863,0.0108366533864542,0.00493880180373631,0,0.0013771186440678,0.0046692607003891,0.0210526315789474
WNT3A,0,0,0.00228419654714475,0.00171784410564741,0,0.000529661016949153,0.00155642023346304,0.0105263157894737
ARF1,0.0989724175229854,0.205479452054795,1.18342629482072,0.518788919905519,0.0860215053763441,0.111016949152542,0.266147859922179,0.189473684210526
C1orf35,0.0508382909680909,0,0.187038512616202,0.0953403478634314,0.00879765395894428,0.038771186440678,0.0614785992217899,0.0210526315789474
MRPL55,0.0421849648458626,0.0410958904109589,0.188260292164675,0.11123040584067,0.0127077223851417,0.0275423728813559,0.0536964980544747,0.0210526315789474
GUK1,0.130881557598702,0.219178082191781,0.804355909694555,0.296113377710973,0.0410557184750733,0.11885593220339,0.115175097276265,0.126315789473684
GJC2,0.00378583017847485,0,0.00579017264276228,0.00622718488297187,0.000977517106549365,0.0501059322033898,0.000778210116731518,0
IBA57,0.0167658193618172,0.0136986301369863,0.0189641434262948,0.0107365256602963,0.00195503421309873,0.00572033898305085,0.00622568093385214,0.0105263157894737
C1orf145,0,0,0.00403718459495352,0.00128838307923556,0,0,0.000778210116731518,0
OBSCN,0.0075716603569497,0.0547945205479452,0.0384594953519256,0.0274855056903586,0.00488758553274682,0.00296610169491525,0.0101167315175097,0.0105263157894737
TRIM11,0.0075716603569497,0.0273972602739726,0.103266932270916,0.0326390380073008,0.0136852394916911,0.00932203389830509,0.0171206225680934,0
TRIM17,0,0,0.0466401062416999,0.00708610693579558,0.000977517106549365,0.000741525423728814,0.00155642023346304,0
HIST3H2A,0.00270416441319632,0.0547945205479452,0.0741567065073041,0.0717199914107795,0.00684261974584555,0.00995762711864407,0.00311284046692607,0
HIST3H2BB,0,0,0.00467463479415671,0.00193257461885334,0.000977517106549365,0.000317796610169492,0,0
RNF187,0.0324499729583559,0.0958904109589041,0.393253652058433,0.207644406270131,0.0127077223851417,0.0388771186440678,0.0498054474708171,0.0210526315789474
RHOU,0.0519199567333694,0.0136986301369863,0.0169455511288181,0.0148164054112089,0.00488758553274682,0.201271186440678,0.126848249027237,0.0105263157894737
TMEM78,0.000540832882639265,0,0.000318725099601594,0.000429461026411853,0,0.000317796610169492,0,0
RAB4A,0.126554894537588,0.0273972602739726,0.227463479415671,0.146660940519648,0.0273704789833822,0.0494703389830508,0.0770428015564202,0.0526315789473684
CCSAP,0.0292049756625203,0.0547945205479452,0.424382470119522,0.216018896285162,0.0127077223851417,0.0614406779661017,0.0638132295719844,0.0105263157894737
ACTA1,0.000540832882639265,0,0.00940239043824701,0.00601245436976594,0,0.000211864406779661,0.000778210116731518,0
NUP133,0.0719307733910222,0.0821917808219178,0.291474103585657,0.159330040798798,0.0293255131964809,0.0880296610169492,0.12295719844358,0.0842105263157895
ABCB10,0.055164954029205,0,0.10996015936255,0.093622503757784,0.0234604105571848,0.0315677966101695,0.0708171206225681,0.0315789473684211
TAF5L,0.0308274743104381,0,0.0653917662682603,0.0493880180373631,0.0185728250244379,0.0248940677966102,0.043579766536965,0
URB2,0.0178474851270957,0,0.0353784860557769,0.0223319733734164,0.00977517106549365,0.00932203389830509,0.024124513618677,0
GALNT2,0.267712276906436,0.273972602739726,0.308419654714475,0.254240927635817,0.268817204301075,0.0635593220338983,0.231906614785992,0.2
PGBD5,0.055164954029205,0,0.90273572377158,0.354734807816191,0.010752688172043,0.0991525423728814,0.100389105058366,0.0105263157894737
COG2,0.0665224445646295,0.0410958904109589,0.185444887118194,0.0882542409276358,0.0351906158357771,0.0397245762711864,0.13852140077821,0.0210526315789474
AGT,0.650621957815035,0.10958904109589,0.0098273572377158,0.0111659866867082,0.00195503421309873,0.0228813559322034,0.0521400778210117,0.0421052631578947
CAPN9,0.00973499188750676,0,0.00414342629482072,0.00171784410564741,0,0.00879237288135593,0.00389105058365759,0
C1orf198,0.150892374256355,0.0410958904109589,0.0321381142098274,0.032209576980889,0.00586510263929619,0.130402542372881,0.0474708171206226,0.126315789473684
TTC13,0.0968090859924283,0.0547945205479452,0.276706507304117,0.205282370624866,0.083088954056696,0.0546610169491525,0.139299610894942,0.0631578947368421
ARV1,0.0421849648458626,0.0136986301369863,0.173227091633466,0.137427528451793,0.0117302052785924,0.0248940677966102,0.0560311284046693,0.0105263157894737
FAM89A,0.0254191454840454,0.0547945205479452,0.00249667994687915,0.0180373631092978,0.0146627565982405,0.00116525423728814,0.0428015564202335,0.0210526315789474
TRIM67,0.00108166576527853,0,0.00557768924302789,0.049817479063775,0,0.000529661016949153,0.0326848249027237,0
C1orf131,0.0281233098972418,0,0.0814342629482072,0.0637749624221602,0.0224828934506354,0.0261652542372881,0.0373540856031128,0
GNPAT,0.0805840995132504,0.0273972602739726,0.204143426294821,0.130556152029203,0.0469208211143695,0.0577330508474576,0.11284046692607,0.0631578947368421
EXOC8,0.00811249323958897,0.0273972602739726,0.0559362549800797,0.035001073652566,0.00293255131964809,0.00603813559322034,0.0046692607003891,0
SPRTN,0.0178474851270957,0,0.0640637450199203,0.0319948464676831,0.0136852394916911,0.0179025423728814,0.0256809338521401,0.0105263157894737
EGLN1,0.100054083288264,0.246575342465753,0.284249667994688,0.204638179085248,0.0879765395894428,0.0689618644067797,0.136964980544747,0.0736842105263158
TSNAX-DISC1,0.0135208220659816,0,0.0277290836653386,0.0193257461885334,0.00782013685239492,0.0106991525423729,0.0108949416342412,0
DISC1,0.0346133044889129,0.150684931506849,0.0620982735723772,0.0721494524371913,0.56891495601173,0.0736228813559322,0.992996108949416,0.221052631578947
SIPA1L2,0.0400216333153056,0.0821917808219178,0.324993359893758,0.248443203779257,0.172043010752688,0.0222457627118644,0.176653696498054,0.0631578947368421
MAP10,0.00432666306111412,0,0.0194422310756972,0.01159544771312,0.00195503421309873,0.00169491525423729,0.00778210116731518,0
NTPCR,0.0557057869118442,0.0821917808219178,0.186826029216467,0.12389950611982,0.0185728250244379,0.0364406779661017,0.0723735408560311,0.0315789473684211
PCNXL2,0.147647376960519,0.123287671232877,1.38911022576361,0.795576551427958,0.293255131964809,0.0583686440677966,0.468482490272374,0.0631578947368421
RP5-862P8.2,0.00432666306111412,0,0.186826029216467,0.114021902512347,0.00879765395894428,0.00127118644067797,0.0147859922178988,0.0210526315789474
KCNK1,0.0162249864791779,0.0547945205479452,1.00690571049137,0.244363324028344,0.00293255131964809,0.0938559322033898,0.140077821011673,0.0210526315789474
SLC35F3,0.0254191454840454,0,1.97869853917663,0.609619926991625,0.0234604105571848,0.045656779661017,0.543968871595331,0.0105263157894737
COA6,0.0237966468361276,0.0136986301369863,0.178539176626826,0.0742967575692506,0.0195503421309873,0.0126059322033898,0.0420233463035019,0.0105263157894737
TARBP1,0.104380746349378,0.150684931506849,0.891155378486056,0.399613485076229,0.0332355816226784,0.0452330508474576,0.207003891050584,0.0421052631578947
IRF2BP2,0.0995132504056247,0.232876712328767,0.213333333333333,0.182091475198626,0.0586510263929619,0.148940677966102,0.105058365758755,0.136842105263158
AL360294.1,0,0,0,0.00064419153961778,0,0,0,0
TOMM20,0.0643591130340725,0.178082191780822,1.08148738379814,0.476916469830363,0.0283479960899316,0.081885593220339,0.100389105058366,0.0210526315789474
RBM34,0,0,0.0127490039840637,0.00687137642258965,0,0.00116525423728814,0.000778210116731518,0
ARID4B,0.388858842617631,0.671232876712329,1.08993359893758,0.711831651277647,0.242424242424242,0.443008474576271,0.591439688715953,0.326315789473684
GGPS1,0.0935640886965928,0.0684931506849315,0.229800796812749,0.144084174361177,0.0332355816226784,0.045021186440678,0.0832684824902724,0.0631578947368421
TBCE,0.0411032990805841,0,0.170411686586985,0.122396392527378,0.0244379276637341,0.0301906779661017,0.0723735408560311,0.0421052631578947
B3GALNT2,0.109248242293131,0.123287671232877,0.20456839309429,0.186815546489156,0.0391006842619746,0.0281779661016949,0.115175097276265,0.0526315789473684
GNG4,0.0075716603569497,0.0821917808219178,0.0888180610889774,0.213871591153103,0.00977517106549365,0.00572033898305085,0.139299610894942,0.0315789473684211
LYST,0.221200648999459,0.315068493150685,0.91543160690571,0.522654069143225,0.331378299120235,0.110487288135593,0.31284046692607,0.210526315789474
NID1,0.0329908058409951,0.0547945205479452,0.0119521912350598,0.0201846682413571,0.00879765395894428,0.00254237288135593,0.0249027237354086,0.642105263157895
GPR137B,0.115738236884803,0.0273972602739726,0.143426294820717,0.0998496886407559,0.0263929618768328,0.025,0.157976653696498,0.0210526315789474
ERO1B,0.0773391022174148,0.0273972602739726,0.288605577689243,0.337556366759717,0.0498533724340176,0.0563559322033898,0.202334630350195,0.0631578947368421
EDARADD,0.0362358031368307,0.0273972602739726,0.0512084993359894,0.0330684990337127,0.00195503421309873,0.00836864406779661,0.0334630350194553,0.0105263157894737
LGALS8,0.0313683071930773,0.0547945205479452,0.276069057104914,0.186171354949538,0.0498533724340176,0.01875,0.0505836575875486,0.0105263157894737
HEATR1,0.0302866414277988,0.0136986301369863,0.179654714475432,0.096414000429461,0.0391006842619746,0.0345338983050847,0.0879377431906615,0.0526315789473684
ACTN2,0.0292049756625203,0,0.306879150066401,0.0461670603392742,0.00195503421309873,0.0434322033898305,0.0809338521400778,0.0210526315789474
MTR,0.1032990805841,0.0821917808219178,0.315166002656042,0.254670388662229,0.0527859237536657,0.0633474576271186,0.147859922178988,0.0842105263157895
MT1HL1,0.00594916170903191,0.0136986301369863,0.000265604249667995,0,0,0.000105932203389831,0,0
RYR2,0.0908599242833964,0.0958904109589041,5.64138114209827,1.9059480352158,0.0361681329423265,0.179555084745763,0.104280155642023,0.168421052631579
ZP4,0,0,0.000318725099601594,0.000214730513205927,0,0.000211864406779661,0,0
MTRNR2L11,0.00108166576527853,0,0.011261620185923,0.0096628730942667,0.000977517106549365,0.000423728813559322,0,0
CHRM3,0.0475932936722553,0.479452054794521,3.61110225763612,1.49345071934722,0.0136852394916911,0.0244703389830508,0.0560311284046693,0.0842105263157895
FMN2,2.35694970254191,0.0273972602739726,2.4140770252324,1.12218166201417,0.0195503421309873,0.0309322033898305,0.519066147859922,0.0526315789473684
GREM2,0.00703082747431044,0.0547945205479452,0.1467197875166,0.132273996134851,0.00391006842619746,0.00307203389830508,0.00389105058365759,0
RGS7,0.469983775013521,0.0136986301369863,5.1263213811421,2.95361820914752,0.0332355816226784,0.0663135593220339,1.9136186770428,0.105263157894737
FH,0.0216333153055706,0.0136986301369863,0.0995484727755644,0.0803092119390165,0.00391006842619746,0.0139830508474576,0.0326848249027237,0
KMO,0.00108166576527853,0,0.0254980079681275,0.070216877818338,0.00879765395894428,0.000741525423728814,0.00155642023346304,0
OPN3,0.0108166576527853,0.0136986301369863,0.31468791500664,0.0511058621430105,0.0136852394916911,0.00911016949152542,0.021011673151751,0.0105263157894737
WDR64,0.0113574905354246,0,0.0808499335989376,0.00944814258106077,0.00586510263929619,0.00413135593220339,0.0108949416342412,0.0105263157894737
EXO1,0.00162249864791779,0,0.00722443559096946,0.00923341206785484,0,0.00158898305084746,0.00389105058365759,0
MAP1LC3C,0,0,0.000371845949535193,0.00236203564526519,0,0,0,0
PLD5,0.16170903190914,0.0136986301369863,0.156547144754316,1.13721279793859,0.0127077223851417,0.25625,0.978988326848249,0.0105263157894737
CEP170,0.226608977825852,0.191780821917808,0.665179282868526,0.450934077732446,0.313782991202346,0.239512711864407,0.356420233463035,0.147368421052632
SDCCAG8,0.479177934018388,0.287671232876712,0.874050464807437,0.537041013528022,0.518084066471163,0.347139830508475,0.58443579766537,0.2
AKT3,1.2974580854516,1.02739726027397,3.01583001328021,1.43031994846468,0.426197458455523,0.547563559322034,1.81400778210117,0.863157894736842
ZBTB18,0.0886965927528394,0,0.724409030544489,0.142795791281941,0.0156402737047898,0.0283898305084746,0.064591439688716,0.0210526315789474
C1orf100,0.00486749594375338,0,0.00563081009296149,0.00429461026411853,0,0.0013771186440678,0.00155642023346304,0
ADSS,0.0118983234180638,0.0547945205479452,0.0811155378486056,0.0474554434185098,0.0156402737047898,0.0645127118644068,0.021011673151751,0.0526315789473684
C1orf101,0.0730124391563007,0.0684931506849315,0.109588313413015,0.0650633455013958,0.0146627565982405,0.0455508474576271,0.0708171206225681,0.0421052631578947
DESI2,0.0394808004326663,0.10958904109589,0.100770252324037,0.0794502898861928,0.032258064516129,0.0298728813559322,0.0894941634241245,0.0947368421052632
COX20,0.130881557598702,0,0.15601593625498,0.148808245651707,0.0381231671554252,0.0415254237288136,0.104280155642023,0.0631578947368421
RP11-11N7.5,0.00973499188750676,0.0410958904109589,0.0541832669322709,0.0362894567318016,0.00977517106549365,0.0128177966101695,0.0186770428015564,0.0105263157894737
HNRNPU,0.0497566252028123,0.0410958904109589,0.111447543160691,0.0697874167919261,0.0332355816226784,0.0425847457627119,0.064591439688716,0.0105263157894737
EFCAB2,0.283396430502975,0.0821917808219178,0.361593625498008,0.442559587717415,0.0342130987292278,0.142584745762712,0.260700389105058,0.147368421052632
KIF26B,0.0659816116819903,0.0273972602739726,0.203293492695883,0.862357741035001,0.0645161290322581,0.0261652542372881,1.0863813229572,0.0631578947368421
SMYD3,1.09248242293131,0.315068493150685,3.15861885790173,2.1775821344213,0.455522971652004,0.184851694915254,1.1431906614786,0.494736842105263
TFB2M,0.0156841535965387,0.0136986301369863,0.0654980079681275,0.0373631092978312,0.00977517106549365,0.00911016949152542,0.022568093385214,0
CNST,0.0627366143861547,0.0958904109589041,0.643187250996016,0.280008589220528,0.0918866080156403,0.0433262711864407,0.143968871595331,0.147368421052632
SCCPDH,0.0670632774472688,0,0.256839309428951,0.118745973802877,0.00977517106549365,0.04375,0.122178988326848,0.0526315789473684
AHCTF1,0.145484045429962,0.123287671232877,0.45875166002656,0.227399613485076,0.0342130987292278,0.0580508474576271,0.15875486381323,0.0842105263157895
ZNF670-ZNF695,0.00540832882639264,0.0273972602739726,0.0450996015936255,0.0178226325960919,0,0.00296610169491525,0.0116731517509728,0
ZNF669,0.0129799891833423,0,0.0171049136786189,0.0107365256602963,0.000977517106549365,0.00508474576271186,0.00622568093385214,0
ZNF124,0.0319091400757166,0.0273972602739726,0.0938645418326693,0.0959845394030492,0.0918866080156403,0.0182203389830508,0.0622568093385214,0.0105263157894737
ZNF496,0.0421849648458626,0.0821917808219178,0.0859495351925631,0.0783766373201632,0.0127077223851417,0.0192796610169492,0.0591439688715953,0.0210526315789474
NLRP3,0.00162249864791779,0,0.0135989375830013,0.0064419153961778,0.032258064516129,0.00105932203389831,0.00311284046692607,0
GCSAML,0.00216333153055706,0.0136986301369863,0.00621513944223108,0.00257676615847112,0.00293255131964809,0.000741525423728814,0.000778210116731518,0
TRIM58,0.00162249864791779,0,0.0244355909694555,0.0105217951470904,0.00391006842619746,0.00148305084745763,0.00311284046692607,0
OR2W3,0,0,5.31208499335989e-05,0,0,0,0,0
OR2T8,0,0,5.31208499335989e-05,0,0,0,0,0
OR2AJ1,0,0,0.000159362549800797,0,0,0,0,0
OR2L13,0.0248783126014062,0,0.508154050464807,0.256388232767876,0.00879765395894428,0.102012711864407,0.101167315175097,0
OR2M2,0,0,0.000159362549800797,0,0,0,0,0
OR2M3,0,0,0,0,0,0,0,0
OR2M4,0,0,0.000424966799468791,0.000214730513205927,0,0,0,0
OR2T33,0,0,5.31208499335989e-05,0,0,0,0,0
OR14C36,0,0,5.31208499335989e-05,0.000214730513205927,0,0,0,0
OR2T10,0,0,5.31208499335989e-05,0,0,0,0,0
OR14I1,0,0,0.0368127490039841,0,0,0,0,0
LYPD8,0.00162249864791779,0,0.109428950863214,0.00214730513205927,0,0.00116525423728814,0.00389105058365759,0
SH3BP5L,0.0118983234180638,0.0136986301369863,0.113625498007968,0.0465965213656861,0.00488758553274682,0.0133474576271186,0.0217898832684825,0
ZNF672,0.020551649540292,0.0410958904109589,0.030066401062417,0.0268413141507408,0.00977517106549365,0.0150423728813559,0.0178988326848249,0.0210526315789474
ZNF692,0.0822065981611682,0.10958904109589,0.180451527224436,0.112089327893494,0.0234604105571848,0.0408898305084746,0.0630350194552529,0.0210526315789474
PGBD2,0.000540832882639265,0,0.0140239043824701,0.00944814258106077,0.00782013685239492,0.00593220338983051,0.00933852140077821,0
FAM110C,0.00378583017847485,0,0.0235856573705179,0.00279149667167705,0,0.00169491525423729,0.00544747081712062,0
SH3YL1,0.0989724175229854,0.150684931506849,0.330996015936255,0.206356023190895,0.0400782013685239,0.085593220338983,0.130739299610895,0.0631578947368421
ACP1,0.0400216333153056,0.0136986301369863,0.181620185922975,0.110800944814258,0.0263929618768328,0.0265889830508475,0.0630350194552529,0.0315789473684211
FAM150B,0.000540832882639265,0,0.00361221779548473,0.00300622718488297,0,0.000953389830508475,0.000778210116731518,0
TMEM18,0.0129799891833423,0.0273972602739726,0.0831872509960159,0.0450934077732446,0.00293255131964809,0.0154661016949153,0.022568093385214,0.0315789473684211
SNTG2,0.0383991346673878,0.397260273972603,0.216361221779548,0.0710757998711617,0.010752688172043,0.0189618644067797,0.0785992217898833,0.0315789473684211
TPO,0.00432666306111412,0.123287671232877,0.0113147410358566,0.00386514923770668,0,0.000953389830508475,0.0046692607003891,0
PXDN,0.00865332612222823,0.0136986301369863,0.0599734395750332,0.0388662228902727,0.000977517106549365,0.00158898305084746,0.275486381322957,0.0947368421052632
MYT1L,0.0454299621416982,0,2.94018592297477,2.22267554219455,0.0244379276637341,0.0216101694915254,0.510505836575875,0.0421052631578947
TSSC1,0.0692266089778259,0.0547945205479452,0.32191235059761,0.196263689070217,0.0312805474095797,0.0289194915254237,0.126848249027237,0.0210526315789474
TRAPPC12,0.155759870200108,0.123287671232877,0.373864541832669,0.291174575907236,0.083088954056696,0.0965042372881356,0.245136186770428,0.126315789473684
ADI1,0.0973499188750676,0.0684931506849315,0.070066401062417,0.081812325531458,0.00879765395894428,0.0326271186440678,0.0754863813229572,0.0947368421052632
RP13-512J5.1,0.0124391563007031,0.0273972602739726,0.0772377158034529,0.0309211939016534,0.00586510263929619,0.0113347457627119,0.0124513618677043,0
RNASEH1,0.00162249864791779,0.0273972602739726,0.0108366533864542,0.00472407129053038,0,0.0024364406779661,0.00155642023346304,0
RPS7,0.103839913466739,0.452054794520548,0.52,0.347863431393601,0.117302052785924,0.133262711864407,0.149416342412451,0.284210526315789
COLEC11,0.00378583017847485,0.0136986301369863,0.0137051792828685,0.00300622718488297,0,0.000953389830508475,0.000778210116731518,0
ALLC,0.00162249864791779,0,0.00589641434262948,0.00257676615847112,0.000977517106549365,0.000847457627118644,0.00311284046692607,0.0105263157894737
DCDC2C,0.00324499729583559,0.0273972602739726,0.00818061088977424,0.00214730513205927,0.000977517106549365,0.000741525423728814,0.00155642023346304,0.147368421052632
SOX11,0.00108166576527853,0,0.00159362549800797,0.052608975735452,0,0.000423728813559322,0.022568093385214,0.0105263157894737
CMPK2,0.00162249864791779,0.0136986301369863,0.0315537848605578,0.0201846682413571,0.00293255131964809,0.000635593220338983,0.00544747081712062,0.0105263157894737
RSAD2,0.0091941590048675,0.0136986301369863,0.0681009296148738,0.0339274210865364,0.00684261974584555,0.000635593220338983,0.0202334630350195,0.0315789473684211
RNF144A,0.091941590048675,0.0410958904109589,1.11978751660027,0.382435044019755,0.0156402737047898,0.411440677966102,0.769649805447471,0.0947368421052632
ID2,0.501352082206598,0.246575342465753,0.92191235059761,0.197981533175864,0.197458455522972,0.00858050847457627,0.108171206225681,0.168421052631579
KIDINS220,0.363980530016225,0.232876712328767,0.763505976095618,0.630234056259394,0.112414467253177,0.341631355932203,0.49727626459144,0.168421052631579
MBOAT2,0.317468902109248,0.232876712328767,0.624541832669323,0.32102211724286,0.00879765395894428,0.257203389830508,0.428015564202335,0.221052631578947
ASAP2,0.3677663601947,0.0684931506849315,0.286799468791501,0.162765729010092,0.010752688172043,0.0547669491525424,0.161867704280156,0.126315789473684
ITGB1BP1,0.0827474310438075,0.10958904109589,0.42273572377158,0.231264762722783,0.0351906158357771,0.0684322033898305,0.0824902723735409,0.0842105263157895
CPSF3,0.0232558139534884,0.0136986301369863,0.0774501992031873,0.043805024694009,0.0234604105571848,0.0201271186440678,0.0319066147859922,0.0105263157894737
IAH1,0.0567874526771228,0.0547945205479452,0.248127490039841,0.148593515138501,0.0234604105571848,0.0474576271186441,0.0747081712062257,0.0947368421052632
ADAM17,0.0973499188750676,0.191780821917808,0.339282868525896,0.191539617779687,0.10752688172043,0.0837923728813559,0.135408560311284,0.126315789473684
YWHAQ,0.0773391022174148,0.232876712328767,0.683293492695883,0.319948464676831,0.0498533724340176,0.270868644067797,0.165758754863813,0.126315789473684
TAF1B,0.0594916170903191,0.0547945205479452,0.183585657370518,0.090616276572901,0.0371456500488759,0.0251059322033898,0.0591439688715953,0.0421052631578947
GRHL1,0.00865332612222823,0.0821917808219178,0.0959362549800797,0.032209576980889,0.00293255131964809,0.00307203389830508,0.0140077821011673,0.0210526315789474
KLF11,0.00108166576527853,0.0410958904109589,0.0237981407702523,0.0113807171999141,0.00293255131964809,0.00307203389830508,0.00155642023346304,0.0210526315789474
CYS1,0.0173066522444565,0,0.0358565737051793,0.0148164054112089,0.000977517106549365,0.00127118644067797,0.0116731517509728,0.0210526315789474
RRM2,0,0,0.00106241699867198,0,0,0,0,0.0105263157894737
HPCAL1,0.0795024337479719,0.0958904109589041,0.656998671978752,0.164913034142152,0.0654936461388074,0.0261652542372881,0.0856031128404669,0.0736842105263158
ODC1,0.00811249323958897,0.0273972602739726,0.0697476759628154,0.029203349796006,0.0117302052785924,0.00370762711864407,0.021011673151751,0.0105263157894737
NOL10,0.103839913466739,0.0958904109589041,0.428685258964143,0.206141292677689,0.0635386119257087,0.070656779661017,0.180544747081712,0.105263157894737
ATP6V1C2,0.0108166576527853,0,0.0334130146082337,0.0122396392527378,0.00488758553274682,0.00572033898305085,0.0132295719844358,0
PDIA6,0.107084910762574,0.0958904109589041,0.314422310756972,0.140433755636676,0.0576735092864125,0.0520127118644068,0.157198443579767,0.0421052631578947
KCNF1,0.00865332612222823,0.0273972602739726,0.156281540504648,0.0504616706033927,0.00293255131964809,0.0024364406779661,0.13852140077821,0
C2orf50,0.00378583017847485,0,0.0267197875166003,0.00450934077732446,0,0.00148305084745763,0.00778210116731518,0
PQLC3,0.0373174689021092,0.0821917808219178,0.0587516600265604,0.0208288597809749,0.0166177908113392,0.0195974576271186,0.0521400778210117,0.0315789473684211
ROCK2,0.208220659816117,0.36986301369863,1.360796812749,0.594803521580417,0.127077223851417,0.0708686440677966,0.284046692607004,0.347368421052632
E2F6,0.0156841535965387,0.0273972602739726,0.0879681274900398,0.0519647841958342,0.0127077223851417,0.0226694915254237,0.0303501945525292,0.0210526315789474
GREB1,0.0962682531097891,0,0.114422310756972,0.214086321666309,0.00391006842619746,0.0263771186440678,0.064591439688716,0.136842105263158
NTSR2,0.0995132504056247,0,0.00658698539176627,0.00794502898861928,0.000977517106549365,0.000423728813559322,0,0
LPIN1,0.66901027582477,0.0821917808219178,0.589110225763612,0.412282585355379,0.0332355816226784,0.0768008474576271,0.385214007782101,0.136842105263158
TRIB2,0.075716603569497,0.164383561643836,0.05800796812749,0.0191110156753275,0.00293255131964809,0.00201271186440678,0.141634241245136,0.115789473684211
FAM84A,0.00973499188750676,0.0684931506849315,0.432563081009296,0.0944814258106077,0.00391006842619746,0.00434322033898305,0.106614785992218,0.0210526315789474
NBAS,0.257977285018929,0.246575342465753,0.912669322709163,0.491518144728366,0.12316715542522,0.145021186440678,0.438910505836576,0.294736842105263
DDX1,0.0676041103299081,0.0684931506849315,0.418539176626826,0.227829074511488,0.0273704789833822,0.0638771186440678,0.136964980544747,0.0842105263157895
MYCN,0.00108166576527853,0,0.0103585657370518,0.014601674898003,0.000977517106549365,0.00635593220338983,0.022568093385214,0
FAM49A,0.179015684153597,0.136986301369863,1.12887118193891,0.547562808675113,0.12316715542522,0.0289194915254237,0.280155642023346,0.136842105263158
RAD51AP2,0.000540832882639265,0,0.0284196547144754,0.00901868155464892,0,0.000423728813559322,0.00155642023346304,0
VSNL1,0.083829096809086,0.0958904109589041,3.66565737051793,1.12991196048959,0.0449657869012708,0.0469279661016949,0.115175097276265,0.0842105263157895
SMC6,0.0935640886965928,0.0684931506849315,0.394581673306773,0.203779257032424,0.0410557184750733,0.0920550847457627,0.201556420233463,0.0947368421052632
GEN1,0.0135208220659816,0.0273972602739726,0.0522709163346614,0.0324243074940949,0.0136852394916911,0.00858050847457627,0.0342412451361868,0
KCNS3,0.00432666306111412,0,0.0273041168658699,0.195404767017393,0.000977517106549365,0.0108050847457627,0.043579766536965,0.0105263157894737
